customer_id,first_name,last_name,email,phone,country,state,city,postal_code,customer_segment,registration_date,last_purchase_date,is_active
4356,Shelia,Warren,mitchellbobby@example.org,+1-447-420-7695x368,Chad,North Dakota,Millsburgh,50795,Premium,2023-03-19,2026-01-04,0
4357,Jeffrey,Sullivan,deanna81@example.org,(228)259-0765x955,Nauru,Minnesota,New Jean,39022,Standard,2023-07-01,2025-02-20,1
4358,Alan,Krause,thull@example.org,001-440-952-9419x1458,Antarctica (the territory South of 60 deg S),Tennessee,Lake Sara,04786,Budget,2024-06-16,2025-11-07,1
4359,Anna,Stone,ningram@example.com,(721)831-3071x69521,Poland,Alaska,Patrickside,62250,Budget,2024-05-26,2024-10-12,1
4360,Robert,Rollins,joneswilliam@example.net,554.584.1199x4756,Malaysia,New Hampshire,Port Jason,30050,Premium,2024-01-19,2024-09-29,1
4361,Michelle,Oconnor,gibsonbenjamin@example.org,+1-864-656-2921x2210,Costa Rica,New Jersey,Taylorton,33375,Standard,2023-11-25,2024-10-13,0
4362,Tracy,Morton,gpena@example.com,558.265.8236,Uzbekistan,Nebraska,South Spencer,83225,Standard,2024-09-20,2025-11-02,1
4363,Amy,Hart,hernandezamanda@example.com,(823)911-6569x5022,Mongolia,Montana,South Ashleyfurt,96555,Standard,2023-11-08,2026-01-10,1
4364,Richard,Carter,fdickerson@example.org,767-538-6277x43576,Montenegro,Utah,Hernandezhaven,30158,Standard,2025-01-06,2025-05-15,1
4365,Samantha,Thomas,beth61@example.com,426-668-1823,Guinea,New Jersey,Evansshire,22272,Budget,2025-01-06,2025-09-06,1
4366,Ian,Thompson,wramos@example.org,+1-557-835-9405,Sierra Leone,Michigan,Matthewtown,52043,Budget,2023-12-10,2024-02-21,1
4367,Anna,Holder,belinda41@example.org,+1-402-449-3726x1288,Liberia,Massachusetts,East Jean,54720,Budget,2023-05-10,2025-04-05,0
4368,Bryce,Rosario,mccormickryan@example.org,001-676-847-6722x4548,Jamaica,Illinois,New Kevinbury,05620,Premium,2023-03-27,2025-02-17,1
4369,Dwayne,Adams,joelsolis@example.net,475.602.1903,Ukraine,Kentucky,Port Joelberg,83414,Premium,2022-04-30,2022-12-30,1
4370,Laurie,Murphy,ngalloway@example.org,793.470.8638x2988,United Arab Emirates,Maine,Collierburgh,12070,Standard,2024-04-25,2024-06-16,1
4371,Gregg,Pierce,johnny69@example.com,9015968468,Kenya,Wisconsin,Rubenland,55408,Premium,2022-08-31,2026-01-04,1
4372,David,Randolph,jennifermarshall@example.com,474-801-4052x543,Djibouti,Mississippi,Port Cherylchester,27513,Premium,2023-09-23,2024-08-30,0
4373,John,James,popethomas@example.com,503.427.1843,Korea,Minnesota,Lake Scottton,72535,Standard,2022-03-27,2025-04-30,1
4374,Justin,Martin,npowell@example.com,(711)573-8635x56315,Anguilla,Maryland,Port Abigailland,04087,Budget,2022-02-08,2025-04-27,1
4375,Stephanie,Ayala,gford@example.org,+1-850-548-3711x290,British Virgin Islands,Louisiana,Dillonland,41035,Standard,2024-10-15,2025-01-29,1
4376,Mathew,Key,fpena@example.org,824.744.2934x54626,Western Sahara,New Mexico,Justinland,61397,Premium,2022-11-03,2025-09-10,0
4377,Kyle,Smith,hernandezandrew@example.com,+1-542-414-1067x943,Azerbaijan,Iowa,Lake Alberttown,95824,Premium,2022-03-10,2025-08-22,1
4378,Eric,Lee,davisfrancisco@example.org,524-541-4917x1792,Pakistan,Rhode Island,New Brenda,94898,Premium,2023-12-25,2025-08-16,1
4379,Sarah,Dunn,ldougherty@example.org,7364584107,Mali,South Carolina,Lake Eileenland,84683,Budget,2022-08-29,2024-02-14,1
4380,Dylan,Wilson,olsonemily@example.org,(333)316-8885,Iran,Illinois,South Cory,40216,Premium,2024-10-09,2025-08-20,0
4381,Thomas,Garrett,myersbilly@example.com,4087697446,Jordan,Massachusetts,East Jacqueline,29113,Premium,2022-06-17,2024-04-25,0
4382,Jason,Levy,andrew74@example.org,241-978-8007x1921,Bosnia and Herzegovina,Kentucky,Port Rhondaside,20110,Budget,2024-12-29,2025-10-03,1
4383,Robert,Williams,eric01@example.net,001-600-269-5473,Hong Kong,Colorado,Turnerville,67608,Premium,2024-10-22,2025-06-11,1
4384,Stephen,Perez,thomas23@example.net,(621)932-9106x699,Grenada,South Carolina,Lake Katherine,59774,Premium,2023-07-24,2024-09-25,0
4385,Stephen,Brown,etownsend@example.net,001-404-977-1672x63324,Bulgaria,Delaware,West Alexandrafurt,71360,Standard,2023-06-20,2023-12-20,1
4386,Randall,Johnson,michael01@example.com,001-653-985-3193x486,Papua New Guinea,Missouri,Suttonview,92808,Premium,2023-07-23,2023-11-12,1
4387,Carrie,Cook,lhaynes@example.org,6863872641,Mozambique,New Jersey,Jasonburgh,59806,Standard,2022-08-11,2025-04-24,1
4388,Edward,Young,kirkjames@example.org,798.859.4166x121,Vanuatu,Pennsylvania,North Conniemouth,13736,Standard,2022-04-22,2024-11-09,0
4389,Scott,Lang,sbanks@example.com,+1-767-811-9614x004,Madagascar,Colorado,Scottport,99217,Premium,2023-11-28,2024-05-26,1
4390,Teresa,Sandoval,derek32@example.com,626-392-2664x0091,Lesotho,Montana,West Ryan,25796,Budget,2023-03-28,2023-09-04,1
4391,Andre,Riley,mark96@example.com,(959)829-6671x4963,Malaysia,Maryland,Toddshire,34788,Budget,2022-05-01,2025-12-31,1
4392,Michael,Barnett,albertwebb@example.org,485.835.6330x9800,San Marino,Wisconsin,Patricialand,72299,Standard,2022-06-15,2022-08-03,0
4393,Ariana,Morris,angie95@example.net,+1-263-455-3872x14770,Maldives,Washington,Mezashire,02057,Standard,2024-08-12,2024-08-23,1
4394,Robert,Contreras,rking@example.com,921.222.7976x53017,Azerbaijan,Utah,West Michael,62291,Budget,2024-09-30,2025-02-08,0
4395,Louis,Espinoza,austinschroeder@example.org,+1-656-213-3336x57610,United States Virgin Islands,Texas,Amberville,45520,Premium,2024-07-10,2025-07-12,1
4396,Ashley,Taylor,christian68@example.com,001-774-224-5905x6416,Guyana,New Hampshire,Lake Kennethfort,34651,Standard,2024-04-25,2025-03-18,0
4397,Eric,Sweeney,laura38@example.net,2066946667,American Samoa,Michigan,Millerside,69466,Standard,2022-08-17,2024-01-27,0
4398,Sandra,Lester,gcooper@example.net,417-425-2023x66191,Tanzania,North Carolina,Stronghaven,70864,Budget,2023-08-11,2024-01-11,1
4399,James,Randolph,fowlernicole@example.com,(617)912-7336,Tanzania,Hawaii,East Mark,29848,Standard,2023-04-28,2025-05-13,1
4400,Deanna,Weaver,alexandriaferguson@example.com,001-353-687-6032,Madagascar,Rhode Island,East Kaylaview,20373,Standard,2023-11-12,2025-06-27,1
4401,Joyce,Cameron,walterjames@example.net,001-595-558-1324,Sierra Leone,Vermont,Bondfort,10280,Budget,2022-09-02,2024-01-07,1
4402,Benjamin,Young,fperez@example.com,+1-741-382-6048,Poland,Iowa,East Brandonhaven,71743,Premium,2023-06-29,2025-09-12,1
4403,Caroline,Rivera,cgutierrez@example.net,206-220-3646,Uzbekistan,Wyoming,Woodsbury,90581,Premium,2024-12-27,2026-01-11,1
4404,Joseph,Scott,dawn78@example.net,001-995-288-6039,Jordan,Virginia,Teresastad,86063,Budget,2023-04-10,2025-04-15,1
4405,Ray,Smith,hmahoney@example.com,545.915.6600x9775,Norway,Kansas,West Evelyn,08122,Budget,2024-09-23,2025-08-27,1
4406,Kristin,Arnold,amanda07@example.org,001-878-663-8691x00579,Mayotte,Iowa,Julialand,15712,Budget,2024-08-08,2025-09-10,1
4407,Laura,Young,xperry@example.net,001-491-567-2243x976,Netherlands Antilles,New Mexico,North Rachel,10156,Standard,2024-09-14,2025-10-28,0
4408,Andrew,Allen,palmerkeith@example.com,753.234.0440x112,Liechtenstein,Wisconsin,Garzaview,58897,Standard,2023-01-09,2024-04-11,0
4409,Justin,Knox,elizabethcohen@example.com,978-280-4133,Bouvet Island (Bouvetoya),Kentucky,Lake Michael,44299,Premium,2024-08-12,2024-09-11,1
4410,Joseph,Morgan,eddie59@example.net,(549)924-4983x9229,Estonia,Montana,Greenmouth,41943,Premium,2024-01-16,2025-09-03,1
4411,James,Lopez,daniel40@example.com,259.395.5965x1312,Venezuela,Virginia,Jennyville,41848,Premium,2024-04-28,2024-09-08,1
4412,Jacob,Williams,robert75@example.net,341.392.4659x415,United States Minor Outlying Islands,Georgia,Lake Jillian,18826,Standard,2023-02-23,2025-03-11,0
4413,Matthew,Watson,fernandocole@example.org,+1-875-660-9337x732,Kazakhstan,North Dakota,Thompsonshire,97013,Budget,2022-03-29,2024-09-16,1
4414,Sabrina,Gordon,murphynathaniel@example.com,(932)872-9702,Faroe Islands,Pennsylvania,East Donnabury,15698,Standard,2024-04-24,2025-08-31,1
4415,Tiffany,Curry,michael38@example.net,247.415.5899x254,Jersey,Maine,South Lisa,12402,Premium,2023-03-30,2025-08-03,0
4416,Pamela,Campbell,john73@example.org,(986)802-0402x51345,Ukraine,Louisiana,Rodriguezville,81188,Standard,2023-04-29,2025-07-08,1
4417,Cody,Brandt,waltonluis@example.com,861-250-7291,Norway,Nebraska,West Sarahport,92208,Standard,2022-05-21,2024-04-09,1
4418,Eric,Ruiz,johnathan10@example.net,001-335-885-2274,El Salvador,New Mexico,New Jessicaburgh,11067,Premium,2022-06-29,2022-12-23,1
4419,Cynthia,Moreno,victor16@example.org,903-201-0339,Cyprus,Michigan,West Michaelmouth,30975,Premium,2023-08-08,2025-04-17,1
4420,Joann,Boyer,erikajensen@example.org,001-856-899-7150x8407,Suriname,South Carolina,Lawsonville,63188,Budget,2023-04-07,2024-09-29,1
4421,Randall,Sparks,waynefrancis@example.net,3367723007,Turks and Caicos Islands,Kentucky,Calhountown,54298,Standard,2023-05-15,2025-02-13,1
4422,Justin,Gregory,shannonpetersen@example.org,2062978784,Palestinian Territory,Texas,Kanechester,63423,Premium,2022-05-06,2023-09-01,1
4423,Stephen,Campbell,rasmussencristian@example.com,(596)599-8857,Faroe Islands,Delaware,New David,29424,Budget,2023-09-14,2026-01-01,1
4424,Anthony,Holder,michael81@example.org,001-459-940-1898x0538,Burkina Faso,Indiana,Millerside,43518,Premium,2022-05-25,2024-01-22,1
4425,Kristine,Vargas,clifford41@example.com,+1-498-443-3982x10419,Fiji,Washington,Alexanderfurt,33884,Premium,2024-01-29,2024-08-10,0
4426,Dana,Martinez,kbernard@example.net,416-675-0220,India,Arkansas,Guerraburgh,56467,Budget,2022-10-10,2023-06-13,0
4427,John,Rangel,nicholas28@example.com,293.431.1320,Armenia,Washington,Amytown,88997,Budget,2022-07-11,2026-01-11,1
4428,Brooke,Daniels,patrickbrewer@example.net,896-416-1857,Gabon,New York,Lake Holly,91438,Budget,2023-05-22,2024-04-07,1
4429,Hannah,Wilkerson,keyapril@example.org,348-850-0310x82773,France,Alaska,Murphyfurt,28464,Budget,2024-12-14,2025-04-12,1
4430,Tina,Smith,allen94@example.net,744.589.4731x97887,Congo,Oregon,Ryanhaven,24685,Standard,2022-02-13,2023-01-08,1
4431,Elizabeth,Erickson,michelle76@example.org,+1-695-832-1151x3027,Turkmenistan,Montana,Cassidyside,76146,Premium,2022-04-13,2023-07-07,1
4432,Robert,Palmer,caleb34@example.org,466.519.2102x99572,Greece,Michigan,East Janice,88864,Standard,2024-02-03,2024-02-13,1
4433,Jeffery,Garrett,sierra04@example.org,3233854514,France,New Jersey,Lake Sheila,16303,Standard,2024-01-10,2024-11-19,1
4434,Sarah,Norman,kleinbrian@example.net,677.330.8711,United Arab Emirates,Idaho,Deniseside,28081,Premium,2024-12-03,2025-07-31,1
4435,Ronald,Ray,fmartinez@example.com,(582)220-4343x648,Palestinian Territory,Georgia,Johnton,75875,Budget,2023-07-13,2025-03-18,1
4436,Katherine,Leblanc,qstout@example.com,+1-918-290-2248x493,Kuwait,Vermont,Ramirezberg,87857,Standard,2022-02-07,2025-10-24,1
4437,Amy,Nelson,antonio37@example.org,4373957128,Latvia,Indiana,Jacobview,98530,Premium,2024-11-08,2025-11-30,0
4438,Allison,Miller,vperry@example.com,+1-727-308-1064x395,Bulgaria,Virginia,South Ryan,91491,Budget,2024-07-13,2024-10-13,1
4439,Brian,Johnson,tduncan@example.com,757.315.8770x0693,Kuwait,Kentucky,East Richardside,32667,Budget,2023-07-07,2023-09-06,0
4440,Jacob,Thomas,david28@example.net,753.318.5577,Senegal,West Virginia,Kellyborough,66498,Premium,2023-12-08,2025-08-17,0
4441,Jonathan,Hurst,jason80@example.com,(431)275-0401,Niger,Maryland,Richardsbury,89590,Premium,2024-01-14,2025-09-12,1
4442,Melissa,Strickland,cameron77@example.net,426-537-3023x55337,Belgium,Massachusetts,Huangton,24703,Standard,2023-12-17,2025-03-17,1
4443,Marcus,Smith,mcgeerobert@example.org,837.239.9201,Bosnia and Herzegovina,Kentucky,West Saraton,34662,Premium,2022-10-29,2023-08-25,1
4444,Regina,Bennett,jamesterry@example.org,(260)691-7310,Heard Island and McDonald Islands,Arkansas,West Joseph,74072,Premium,2024-08-03,2024-10-30,1
4445,Anne,Pearson,blucas@example.net,255-337-4103,Saint Kitts and Nevis,Tennessee,Lake Jefferyshire,79610,Premium,2024-07-17,2025-08-28,1
4446,Donald,Schultz,catherine76@example.net,(535)240-3624x08962,Colombia,New Jersey,Lake Joshuabury,14541,Standard,2022-07-04,2022-08-15,1
4447,Latasha,Hernandez,anthony59@example.org,(398)673-8445,Netherlands Antilles,Wisconsin,North Amber,44643,Budget,2023-07-31,2026-01-08,1
4448,Jennifer,Galvan,rjuarez@example.net,(744)643-3828,Haiti,Oklahoma,Lake Richard,61248,Premium,2022-04-26,2022-08-05,1
4449,Eric,Fleming,fwilson@example.net,(702)617-7030x544,Andorra,Montana,Samanthaville,18852,Premium,2023-09-10,2024-06-17,1
4450,Kevin,Morgan,gregorykrueger@example.com,9408113499,Cayman Islands,Florida,Michaelfurt,72828,Standard,2022-05-16,2025-02-16,1
4451,Michelle,Steele,sandovalgrace@example.com,404-778-9439x2839,Syrian Arab Republic,Tennessee,New Thomas,01447,Premium,2023-08-04,2024-02-16,1
4452,Nancy,Valencia,fmay@example.net,001-908-881-0911,Brunei Darussalam,Utah,Mayfort,67131,Budget,2022-12-31,2024-11-23,1
4453,Billy,Lowe,sampsonkyle@example.net,001-436-685-1349x82734,Eritrea,Nebraska,Ginashire,78401,Standard,2023-12-22,2024-07-16,1
4454,Jennifer,Morrison,cgaines@example.com,+1-810-590-5654,Israel,Kentucky,Port Carriechester,54236,Premium,2024-08-29,2025-07-19,1
4455,Nathan,Day,robertreid@example.com,307-370-1770,Saint Lucia,Idaho,West Gina,88737,Premium,2022-12-11,2024-03-28,1
4456,Becky,White,lpollard@example.com,(376)497-6784,South Georgia and the South Sandwich Islands,Kansas,West Nicholasland,80971,Standard,2023-01-21,2026-01-10,1
4457,Jeffery,Burch,raymond70@example.net,3447641980,Hungary,Maryland,Port Brittany,22583,Premium,2024-02-13,2024-04-22,1
4458,Craig,Walker,mayerchelsea@example.org,(377)346-8039x0756,Cyprus,North Carolina,Lake Kristenport,96837,Standard,2023-10-25,2025-11-12,1
4459,Robert,Freeman,kathryn17@example.com,001-855-446-8159x576,Guinea,North Carolina,Fisherfurt,25860,Standard,2023-04-14,2025-04-27,1
4460,Beverly,Moody,isharp@example.net,2327053064,Madagascar,Vermont,Berryland,99079,Standard,2022-10-23,2023-10-11,0
4461,Zachary,Johnson,sarah87@example.com,361-813-2988x3336,Kenya,West Virginia,North Nicoleland,10826,Premium,2022-03-06,2025-01-14,1
4462,Jasmine,Serrano,shieldslisa@example.net,288-834-2903,Mozambique,Mississippi,East Christopherville,12062,Standard,2023-06-29,2024-10-01,1
4463,Sara,Rodriguez,johnsondaniel@example.net,9022679935,Bouvet Island (Bouvetoya),Texas,Hamiltonborough,11101,Budget,2023-04-02,2025-11-01,0
4464,Stephanie,Jones,kcochran@example.org,001-360-617-4290x6298,Zambia,Massachusetts,North Louisfurt,17290,Budget,2023-10-20,2024-07-31,1
4465,Rebecca,Johnson,ehawkins@example.com,784.280.1408x09912,Czech Republic,New Jersey,Kennethton,49015,Premium,2024-01-17,2025-02-22,1
4466,Brian,Cook,matthew14@example.net,6348794776,Cyprus,New York,Johnsberg,18379,Premium,2024-01-22,2025-01-16,1
4467,Kim,Clarke,pchavez@example.org,393-915-3114x1233,Pitcairn Islands,Indiana,South Connie,17062,Premium,2022-11-26,2024-11-19,0
4468,Veronica,Murphy,kristen53@example.net,001-506-433-7731x8093,Mauritania,Colorado,New Faith,40260,Budget,2025-01-11,2026-01-19,1
4469,Ann,Prince,wtorres@example.net,917-990-8757,Northern Mariana Islands,New Jersey,Kyleburgh,85635,Standard,2024-07-29,2024-08-01,0
4470,Brianna,Hardin,atkinslisa@example.net,001-558-450-9115,Romania,Georgia,Cruzton,27846,Budget,2022-01-25,2023-04-16,1
4471,Wendy,Schmidt,boonealexander@example.com,(445)271-2677,Kenya,Washington,North Brandon,79072,Premium,2022-11-12,2023-01-13,1
4472,Juan,Gray,tuckercaroline@example.net,925-253-9611x684,Georgia,Alabama,Thomasport,83927,Budget,2023-02-05,2024-02-06,1
4473,Kevin,Gallegos,carlsoncrystal@example.com,875.373.9426,Armenia,Rhode Island,Tammybury,89863,Premium,2023-10-25,2024-05-07,1
4474,Joel,Kelley,shannonmartinez@example.com,+1-492-571-1479x344,India,West Virginia,Solisshire,41270,Premium,2023-02-26,2023-08-16,1
4475,John,Jones,gnicholson@example.net,001-961-241-9446x64453,Pakistan,New York,Garyville,70629,Budget,2024-08-06,2025-02-09,1
4476,Katelyn,Smith,dcook@example.org,+1-327-937-6149x9812,Netherlands,Wyoming,Port Ericahaven,32215,Premium,2023-10-11,2025-04-16,0
4477,Vicki,Barker,lfrank@example.com,3622198716,Brunei Darussalam,Arizona,West Jennifertown,48195,Premium,2023-11-20,2025-10-30,1
4478,Joshua,Jacobs,davidmedina@example.net,(714)515-5841,Botswana,Utah,Nelsonfort,01883,Standard,2024-04-25,2025-06-23,1
4479,Ashley,Stout,palmermichael@example.com,617-450-4658x4751,Bulgaria,Alabama,North Samantha,23577,Premium,2024-08-20,2025-07-27,0
4480,Brian,Castillo,katrina16@example.org,(757)771-2290x70028,Northern Mariana Islands,North Carolina,Port John,30359,Budget,2023-10-09,2024-12-07,1
4481,Sandra,Brown,rayadam@example.org,(871)576-6641,French Southern Territories,Florida,North Courtney,59443,Standard,2024-11-06,2025-06-24,0
4482,Sharon,Manning,michael48@example.net,4878361261,South Georgia and the South Sandwich Islands,Illinois,East Nathaniel,34649,Premium,2024-12-02,2025-11-10,1
4483,Paul,Griffin,vlewis@example.net,+1-857-326-2605,Faroe Islands,Delaware,East Kevin,83147,Budget,2023-11-11,2025-06-29,1
4484,Katie,Ortiz,ashleydawson@example.org,242.550.8763x97191,Suriname,Iowa,New Krystal,65871,Budget,2022-04-27,2024-08-01,0
4485,Terri,Weber,johnsonsheryl@example.net,951-699-1739x3169,Palestinian Territory,Nebraska,South Jillian,72757,Budget,2023-08-02,2025-11-12,0
4486,Tiffany,Austin,thorntonjessica@example.com,+1-890-767-6533x63301,Kazakhstan,Idaho,Melissachester,98337,Standard,2023-05-26,2025-08-04,1
4487,Kimberly,Moreno,austin16@example.org,+1-461-748-1521x3802,Trinidad and Tobago,Tennessee,South Michaelton,80995,Budget,2022-11-23,2025-12-31,0
4488,Christopher,Mooney,morganjessica@example.com,255-400-9861x918,Germany,Wyoming,Reneemouth,60643,Budget,2022-08-04,2024-03-06,1
4489,Timothy,Contreras,loganmario@example.net,(901)655-9892x7058,Sierra Leone,Kansas,East Michael,54960,Premium,2024-06-26,2024-12-25,1
4490,Autumn,Arias,todd55@example.net,413-526-0494x352,Azerbaijan,Tennessee,Richardville,46689,Premium,2024-11-08,2025-01-24,0
4491,Sandra,Hayes,nicolethomas@example.com,907-465-5803x985,Norway,Alabama,North Adamburgh,27200,Premium,2022-06-27,2025-03-17,0
4492,Christopher,Harris,michaelirwin@example.com,(575)951-4203x383,Netherlands Antilles,Alabama,Nicholasshire,92605,Premium,2024-04-03,2025-11-07,1
4493,Robert,Mccarthy,patricia84@example.com,001-376-994-1586x76511,Belarus,Connecticut,East Kimberlyhaven,65839,Standard,2022-10-05,2022-12-26,0
4494,Michael,Cooper,amanda24@example.com,622.820.8775,Papua New Guinea,Vermont,New Nicholas,29143,Budget,2023-11-11,2025-08-28,1
4495,Christopher,Holden,morenodylan@example.com,(810)509-7352x000,United Kingdom,Illinois,New Donna,71392,Standard,2023-05-27,2024-08-23,1
4496,Madison,Williams,wsummers@example.org,431-298-5045,South Georgia and the South Sandwich Islands,Minnesota,Garciamouth,83115,Budget,2022-01-29,2024-10-04,1
4497,Christopher,Gomez,olivermichael@example.com,368-247-3375x0987,Georgia,Florida,East George,97263,Premium,2024-11-08,2025-06-01,1
4498,Natasha,Newton,brettperez@example.com,428.699.1182x76972,Saint Barthelemy,Nebraska,Port Meganville,86735,Standard,2022-11-25,2025-11-10,0
4499,Andrew,Scott,adougherty@example.net,452-525-3614x7684,Saint Kitts and Nevis,Ohio,North Kayla,49405,Budget,2022-10-20,2023-10-06,1
4500,Steven,Edwards,jeffrey52@example.net,001-727-386-3211,Solomon Islands,Texas,Lake Joel,79590,Premium,2022-09-19,2025-02-22,1
4501,Ashley,Lee,gabrielablack@example.net,753-874-8344x834,Bhutan,South Carolina,Jennifertown,32541,Standard,2025-01-01,2025-07-18,1
4502,Joel,Ochoa,dakotamartin@example.net,001-789-545-0675x50576,Seychelles,Louisiana,Jamesport,51519,Standard,2024-04-11,2025-02-11,0
4503,Danielle,Moore,ericroman@example.com,+1-425-861-4768x6249,Uruguay,New York,Brooksshire,26140,Standard,2023-09-16,2025-01-19,0
4504,Alexander,Pacheco,nancy64@example.com,+1-211-742-4647x400,Ireland,Connecticut,Rodriguezport,50086,Standard,2022-02-05,2023-04-06,1
4505,Alex,Powers,murraywilliam@example.com,4855223296,Estonia,South Dakota,Lake Cindytown,34776,Standard,2023-08-19,2024-08-06,1
4506,Amanda,Black,reyesmonica@example.net,431-506-0486x9357,Sierra Leone,Maryland,Berryfurt,38355,Standard,2024-11-17,2025-12-08,0
4507,Mariah,Smith,connerjose@example.net,599-511-3696x62609,Cuba,Connecticut,Leeville,24721,Premium,2024-11-01,2025-02-03,1
4508,Travis,Hogan,welchalyssa@example.com,(424)597-9584,Mali,Washington,East Ronnie,44964,Standard,2023-05-23,2024-06-20,1
4509,Mark,Lowery,adamsmith@example.net,968.954.5129,Bulgaria,Maine,North Jamie,63692,Standard,2024-01-25,2024-09-26,1
